customer_id,customer_postal_code,order_id,customer_id
271aee9e74c1b17eb4d12b6ee0d3eadf,78600,1ea3da4089dbf00ee630fbf1f77de978,271aee9e74c1b17eb4d12b6ee0d3eadf
512f4662f36d120d1438a5ce6a5307bd,15440,a2bf57f7bd62d8cec922908b7ec2c256,512f4662f36d120d1438a5ce6a5307bd
2df21fcdbb1fcad8f6edb8c472475cc9,18500,c68f8933bfde7861455fab77ea35596b,2df21fcdbb1fcad8f6edb8c472475cc9
e401ddea772552c341960357949fdb23,13465,4e1c41b2e4e98943952522feb7ea67c5,e401ddea772552c341960357949fdb23
5037d4e6fc10e6a32707edff10d657bd,37701,b8ef769a959add8d51bf27fad025d316,5037d4e6fc10e6a32707edff10d657bd
ba03ba4dc3409210dc18b3dbbcec2912,9195,d288a830bb769fc15a7a29edf445e1e5,ba03ba4dc3409210dc18b3dbbcec2912
c46757e9d12534dc8e5e6ab555cb5c9b,17212,54fb6d834ad868ddda6fd4562d4be5a2,c46757e9d12534dc8e5e6ab555cb5c9b
45a35262f49c7b1c8e9adc44537713a0,23064,29a2291d6d805fb5ed5585585715b98f,45a35262f49c7b1c8e9adc44537713a0
e0f3079d7a5f0cf9284ff3476dd2672d,14600,0e708996976c68e134fee66107305c6a,e0f3079d7a5f0cf9284ff3476dd2672d
c4229c2ef3051a513c020e11d599c4e8,37130,eae14ee62ea02e4a202dfa6d713acabe,c4229c2ef3051a513c020e11d599c4e8
71470c77752ae4d613157eadefe91165,91260,bc2ca758b82d10e0d335c8eb12349128,71470c77752ae4d613157eadefe91165
af2e52573cb16f3a14e6306913817975,88359,863a5aae025377c66a973980616bb64f,af2e52573cb16f3a14e6306913817975
5c82b918db1d7b8f0f653d714533cc0e,94110,41be6772462ac0053519d7f2e957211e,5c82b918db1d7b8f0f653d714533cc0e
08e7487578bd3fb98d11c5d95f1e5db5,36120,03eba6d9fef8f5b3e811d4b5a7cca9cd,08e7487578bd3fb98d11c5d95f1e5db5
841991865fe44b9b4bb0519d9bc4557e,23587,185567188e9560063ce82e8a30f82e03,841991865fe44b9b4bb0519d9bc4557e
6485601afefb5eef82349ac6e6faea66,80420,cdd6677f7c680eaddf4183ec4780e65d,6485601afefb5eef82349ac6e6faea66
fec94867036494021f5710ea97ddd84e,7145,4cf039bb3ac612eaf93de354f5da9cbe,fec94867036494021f5710ea97ddd84e
6d4de01858d5789580f759aad62377a6,4831,2af6a9d6406504aa92a844c413551a60,6d4de01858d5789580f759aad62377a6
a000358e67061a087b14a812d621ab2d,8795,679c0e911bed52d5404ba07a1e2e1715,a000358e67061a087b14a812d621ab2d
a2ccdcdf92fa5b6f0cf2a320924ba362,29967,1091b52a01d06a2bf1e97ca70cb2d75a,a2ccdcdf92fa5b6f0cf2a320924ba362
b741c151088f770a5189db10c519e937,65921,2f6ce0fc6861201ce7e46d0b67ca0dc6,b741c151088f770a5189db10c519e937
55749e3dc08c59d2328867f072b0801e,37145,38b85b28d1af68ede15c12548165fb76,55749e3dc08c59d2328867f072b0801e
20b5aae6a3e31111009f9a7ecc31a232,11015,c186ebe3937470a2f562a2dc0bc74dd7,20b5aae6a3e31111009f9a7ecc31a232
7912eb3afaedbf090b4dcf04d7457ff1,40140,a4575978f0926901f0b481061a24d73e,7912eb3afaedbf090b4dcf04d7457ff1
d7d19b248d66badaddcbc1e2277712e8,78365,a969ea7670f417da58239666920e9a97,d7d19b248d66badaddcbc1e2277712e8
7052a685364032f7d7c6d9f6e1e991fa,48730,8619606361a2ff5ac09a8da0f221e540,7052a685364032f7d7c6d9f6e1e991fa
4a9b7895e4e89363cf2eac11cef10004,13091,c77109162c3bc4ba159fa1e641f143a8,4a9b7895e4e89363cf2eac11cef10004
031a4751690cb362510c7b55428f7fff,11700,73cc50f6da428df1584e69d6e07c7884,031a4751690cb362510c7b55428f7fff
8a6ff7337f2f7ca3ab174d52fae99080,45992,501d53200cd395d34bc971566f4bbc74,8a6ff7337f2f7ca3ab174d52fae99080
0bdaa2e4eb24874165d8a289092f7407,40170,02640665fed0e2c2cdbe0f266a2aa1f2,0bdaa2e4eb24874165d8a289092f7407
1517caacf17317327ba135f91b7e5602,36750,6c7ddb7af21aaa2a8ff9601aad32c94b,1517caacf17317327ba135f91b7e5602
8ccafc03ea8240cdbb0e0ad195be5411,29210,9b154f568f003a7bb924121e0f6bec40,8ccafc03ea8240cdbb0e0ad195be5411
ae4bdc0bca693d35b29a42eb56cac1c3,22051,5d49743106500a75100374031f73e22b,ae4bdc0bca693d35b29a42eb56cac1c3
5a3bb993a582c8d3042cde231649578a,13212,d7b464f6f1a31734fefea7eb6e9a9908,5a3bb993a582c8d3042cde231649578a
2d4b189601571f1783dad95d7f204330,22630,638ed9beae45e801ece6dacd6767bcab,2d4b189601571f1783dad95d7f204330
45127f59fac3645efb3f2c3c185bf0da,13632,7f8f6e7d331e83effb58aa14f32cad44,45127f59fac3645efb3f2c3c185bf0da
54a579d5072fb7ae3f433519428f6cdc,37810,8b21fb2df5ea38807dc254552c40cf84,54a579d5072fb7ae3f433519428f6cdc
3621507d73438a6c5035c3fd631b7a92,98280,45c9dc054d45b20502714951e49729e4,3621507d73438a6c5035c3fd631b7a92
d59d5ab941b00db1efa82191020eee79,79710,8604fcfcead42a46d4dddd51bbe86457,d59d5ab941b00db1efa82191020eee79
bcfa639fc30b68c41e6862db761ff9dd,40414,371931d44f8feff2b43b4e9ad3c6c5d2,bcfa639fc30b68c41e6862db761ff9dd
1935a24e84786e81a8f932f18ce7af50,20550,24b41566e32a4a737536859707517572,1935a24e84786e81a8f932f18ce7af50
8d21ab372ced814e6463f1bdd60f4df3,23026,4fa82fd6944531bec3422230e90cffc1,8d21ab372ced814e6463f1bdd60f4df3
f673a32389db114ae93a1918ccb75cb3,23095,7dbb5ab142acb99429b243fe157f03a7,f673a32389db114ae93a1918ccb75cb3
4a4f1dbbfa271ffdb1582b3c504b6385,80210,649fa665ec97c1e0c786685fc3db9ba0,4a4f1dbbfa271ffdb1582b3c504b6385
509efbe31adf8f6409b0fdb484d79208,2166,90f0e72dfebcd41e26656d079d881674,509efbe31adf8f6409b0fdb484d79208
65a75a3c78a824c9df00b338e265023a,11065,48a51dd8d092c2c777f8dc6446f5684b,65a75a3c78a824c9df00b338e265023a
c0d33d25a96ddb5c871de6bf0ce88c13,82020,b5a015f522905531762c38c60f7e9a4a,c0d33d25a96ddb5c871de6bf0ce88c13
ba4169c960af5964c480e2059170bb9b,60766,300998e3030b6188e511f183f94a5068,ba4169c960af5964c480e2059170bb9b
040cc0201a8b98d2c1ed270d6b52d561,62250,107dd1a330a238450ede59d055f43fbb,040cc0201a8b98d2c1ed270d6b52d561
d765c83816a7d5134cea8751e2a0a09e,14097,2791f136b9474da2f7f56a8366675b0e,d765c83816a7d5134cea8751e2a0a09e
6a5546734acb8b5faa48ee38c4592008,85902,7e96374aee396bd5b72cf015c3e06448,6a5546734acb8b5faa48ee38c4592008
344e41976193f655e5ca2fdf1a9352c0,38610,4aed2e7583609a6a24a9fb2c7b6403f2,344e41976193f655e5ca2fdf1a9352c0
48131e6c0bf7bd798cc529d5cbaf3835,20520,2d14eed4ba25e17b811cec469919d16c,48131e6c0bf7bd798cc529d5cbaf3835
c3c918851ffb7f4b39a8c69f7eb5a37a,9251,767db3d915db881b9f47ce8ac08daf63,c3c918851ffb7f4b39a8c69f7eb5a37a
2bf0b7d39b5ee8eb16853ad8f037c7fe,23942,cb794d74f80c0dff5257f123400a063c,2bf0b7d39b5ee8eb16853ad8f037c7fe
5f92563bde007bfa821abb4fa663e0d4,12916,07e5d726cba4eb976dc6c2db2ceae28f,5f92563bde007bfa821abb4fa663e0d4
cac8086da9e69106699a14f7f9ae977a,49035,df56e27fb87ba6d4beb70719ffdd707b,cac8086da9e69106699a14f7f9ae977a
b973f4a7f7d846d2a1d8d0ea0793e219,24240,473b38a35912884a11231cd5d0bfa5b0,b973f4a7f7d846d2a1d8d0ea0793e219
fd129ee6af6e2c7043f8029e814a7ad9,65048,aefefdda7b7a272ca35c44b82b643104,fd129ee6af6e2c7043f8029e814a7ad9
e032c499a68a3985c1948ce28160a551,30850,b5164c0cb0beb5a1936bc30fe510c0f0,e032c499a68a3985c1948ce28160a551
11c48762b75875d8949294883c00d14c,88048,c505a1999c5ad6aacc8339242d824073,11c48762b75875d8949294883c00d14c
db888d32c02d6e2480834937d0485ed7,7120,b93500c13882d8874fa1d03641499551,db888d32c02d6e2480834937d0485ed7
a35878bee339b45240b5a327d933509b,13052,4505acb3759da6b9c7d79a80d29ab3bb,a35878bee339b45240b5a327d933509b
82d27dfab5d50815436721c1fa587182,36520,e387acf12982c1b307ea89d69c292345,82d27dfab5d50815436721c1fa587182
87be93f91f5b699bf93d5654b18c05da,28895,538306d5780984ada0ea3b277ee85059,87be93f91f5b699bf93d5654b18c05da
e02dbd1535bf6e8476e1766faec55668,5307,d7e87a1388d89fa6d7841f32c6954c2e,e02dbd1535bf6e8476e1766faec55668
399178f4096fc06d8539ca9b877f7c15,24344,5a909d6376edac123359549cd82341df,399178f4096fc06d8539ca9b877f7c15
8e04a1f6e74af3cd01bfd59bfd6523c4,95760,96c1db24eb404d9ef6d36ea064240fed,8e04a1f6e74af3cd01bfd59bfd6523c4
eb016e19debc9894e302fa6ef442479e,11075,b3879e737eafcf76e10b3118e9b11f28,eb016e19debc9894e302fa6ef442479e
aff2ea260ea09d68dc1ff576fa3738fa,34006,6de5a0e5c8bf990d17c674d09fbaf1fb,aff2ea260ea09d68dc1ff576fa3738fa
22bb67c88f37434dbea7e1b88a3f736c,61919,f32b1e3320d65b3c94140ffe559dda4f,22bb67c88f37434dbea7e1b88a3f736c
c23a45dc86efd0033431970e766c7d0c,11451,17efabe89f1697d9968991b0bd44edab,c23a45dc86efd0033431970e766c7d0c
af3ca90e850b7552dc08d42a09b8144a,95780,6750058e05720fff77d640735d0802d4,af3ca90e850b7552dc08d42a09b8144a
9b8673c583ab263d6bac39e6bb7247ce,48570,cae187387a603b42f02280dffd8d2390,9b8673c583ab263d6bac39e6bb7247ce
0f26de186a9840155f45c0a930f78dd8,13472,e8ea590efa98677641fd4094dea4ebe1,0f26de186a9840155f45c0a930f78dd8
188cdfdd194fa16a5da42a7fac3fcd55,99700,b718c913ccd27c35fdeb6c29770e0ea5,188cdfdd194fa16a5da42a7fac3fcd55
55e2db26414f3481723018e15279c9a9,14160,e3814831894acaf0ee4561b4a610b580,55e2db26414f3481723018e15279c9a9
e27552faadc9dcd4149c182e7b3e03d8,75800,823f12d0e5ac14425963e6c920a6790b,e27552faadc9dcd4149c182e7b3e03d8
916e8f4ac4615c215a6ab0423014e242,2984,805eeb3298b184f196431dd54519edf4,916e8f4ac4615c215a6ab0423014e242
a8eb0998c3d6af8fef2e6c696d07a821,12242,c4cf43b89935546ea1f1e3ecebe02478,a8eb0998c3d6af8fef2e6c696d07a821
0f37b06ecbf83e513a4cd2dd2047e106,4655,afcc3e09a357bc8f3c1caba3702d1e33,0f37b06ecbf83e513a4cd2dd2047e106
1a4eed32aecb25c4c294408905613487,5329,ffd543c2b60842e148a86870dc60e212,1a4eed32aecb25c4c294408905613487
3c211334433c8e120deadcddac8c34eb,4675,e23384b25f3ef1f0ff7d8f2b23b01842,3c211334433c8e120deadcddac8c34eb
60846c3b365421d1d4c6d027498062ef,22720,d1cbdd8ef126f25f75c37e56508061ee,60846c3b365421d1d4c6d027498062ef
8c5f64043ec77ea268cb345a39fb6815,3805,3b5fbf2b705ef6784eceb4cfafb46d4b,8c5f64043ec77ea268cb345a39fb6815
4019c8a62bc1d577f20482e60b3f8250,13733,1c1edc51639298654e55f2408a244f29,4019c8a62bc1d577f20482e60b3f8250
a32b503a5a6817541a8e09d6c70f9642,58410,cad5d696e0d7bf7f475ff4cb616e7cd1,a32b503a5a6817541a8e09d6c70f9642
80326990ee607892a2a6c4c8baca53fd,68516,8c46c4b2bbf318ff31368bc87309662e,80326990ee607892a2a6c4c8baca53fd
06cf02bf583b05fd91bc8eec0f1b4c3f,1255,002c9def9c9b951b1bec6d50753c9891,06cf02bf583b05fd91bc8eec0f1b4c3f
064accf938ee163832a42a0aee505c25,6045,117f055ca23c0229d5cef27ba164f90d,064accf938ee163832a42a0aee505c25
5d1299e7ec3d027f7e9bec34600a1b37,35114,16fd9bbafac5533abf2bd1b5bec61ec4,5d1299e7ec3d027f7e9bec34600a1b37
d765f7544b62372aafab58ba0ca7d0f6,2618,ad005b5bdc8ec1f3085f0967211207d1,d765f7544b62372aafab58ba0ca7d0f6
4f8fe4b823a5dd42a7e42bd5cbdd985d,12701,0baa56401ae212e308d73cba2911ae20,4f8fe4b823a5dd42a7e42bd5cbdd985d
5a23e1103363f76ce7595538bbbcd11b,88708,74ee0534d7473bc5eb71392e31b7bdd5,5a23e1103363f76ce7595538bbbcd11b
fd4bf9d671a41d03097dbe9284433c4f,7135,ac6c5572c59ca76c1e87fc0ed8415a93,fd4bf9d671a41d03097dbe9284433c4f
ff06c41711731780b94fb5b060a45893,89896,a850819097762e4dd825ae3d911f5861,ff06c41711731780b94fb5b060a45893
11164408a37998c0a3000919109c2e28,21941,36863ac8590d8776002418d844275735,11164408a37998c0a3000919109c2e28
a519a6ad29df59c413677e7415c98290,4020,78b99587901ca93f15236685f0ff1b39,a519a6ad29df59c413677e7415c98290
954cfe56edc8052d49bc5b4715efbdf3,59125,5875e5804ca85e3b4c8dda7a7dfce4cc,954cfe56edc8052d49bc5b4715efbdf3
785825a3145367ebfaa8b213aff33af1,92480,af4cba92abfe8fdc4502754b7d91beb8,785825a3145367ebfaa8b213aff33af1
7e779148dc9ac9f7a27f32ba4025f03b,6417,ce4a4ff7ae292d2a9b3f36c017a82914,7e779148dc9ac9f7a27f32ba4025f03b
844a7e5d2737f2f6667a5242486cbcb1,3533,dd9934c610c4363619b6b0f850365725,844a7e5d2737f2f6667a5242486cbcb1
4bd00237c4d53b54a2f6b67b74499cdd,4066,da74eb479a8368d212376158daf9416b,4bd00237c4d53b54a2f6b67b74499cdd
c6bf16f05f0fdc4603d841d215a13edb,30411,0245af1fbe1f70f5ac7c1793c78f12cb,c6bf16f05f0fdc4603d841d215a13edb
453ec893900bfbc0c5cbc3e706102435,24451,655e65fc77c14d8f715cf7f9684182b2,453ec893900bfbc0c5cbc3e706102435
25e70c9cdd059bec28d09cd19fe0a8ed,31110,b8c3dd0f9bb856afe6bc212d407d20f1,25e70c9cdd059bec28d09cd19fe0a8ed
8d6edf29c381a45a93d59919b6cdaae5,26011,aafa7e2a173735576439ec483f27fa5f,8d6edf29c381a45a93d59919b6cdaae5
1d7fa8ee1885a4ed8a0d46b6e276ec3a,1224,de161a8bf65f0031f67920312df2b0ec,1d7fa8ee1885a4ed8a0d46b6e276ec3a
e4e471f37f9bf6542ae66be166142638,11704,34cafed7dd8f5b67bf8411c7fda78f49,e4e471f37f9bf6542ae66be166142638
6123f7544eaf097f5030823e1a7583e8,88303,d591675818376797a7a3b0d42c9241fb,6123f7544eaf097f5030823e1a7583e8
051471ca58786b55a780eddd05465e89,5593,9a99c1f97699ec839f7966eb7c7d5afa,051471ca58786b55a780eddd05465e89
4315737fd2aa35c3b79d16f24a01fec8,2518,679b69f80ba6fa25ec46803b1d838bb5,4315737fd2aa35c3b79d16f24a01fec8
264b02b4faf59b7ad0b4bd065056a804,70673,d0ecd96d0c6926c81ff571a7c21bfdca,264b02b4faf59b7ad0b4bd065056a804
db09079896ba2bca8288a3a712e043ab,99460,52b1b3d6e18f1bf504f285c0a8f0d276,db09079896ba2bca8288a3a712e043ab
5a47f2e6f5067f6464af63ccab15f589,11030,9778dcf3aedc74a5185d423586877952,5a47f2e6f5067f6464af63ccab15f589
47ea785c9c0c8d75cd052b0f352fd7ea,2468,1cf390da5ceb2c46855914e5d2520ebc,47ea785c9c0c8d75cd052b0f352fd7ea
1415842b09543beb4df7db795479ce9f,89701,35ef29f36793696d79c36f7780a40dab,1415842b09543beb4df7db795479ce9f
812570c83feb2a2bcec548ddc36b0d0b,32667,c9076d0a5b9df9fd2e5e808fff91f425,812570c83feb2a2bcec548ddc36b0d0b
6cd14b229f3969efc4e799d5a58af63c,21670,012eab2625c5f8aaac6f37f2c19ef62f,6cd14b229f3969efc4e799d5a58af63c
d9e02253975d2de2009e95eb19bd9681,12030,b74bc3b933611bea834fda513928328e,d9e02253975d2de2009e95eb19bd9681
dfa6cbb137405f9c129d27f13fa3b9fc,54330,1248580ae351357ac7a36fc314df5268,dfa6cbb137405f9c129d27f13fa3b9fc
c9f162f33a749d2957c751afd7f7bfd0,62810,e8f0faaa20856c6c482c67ebce09c227,c9f162f33a749d2957c751afd7f7bfd0
041c1bdcf826ead159cc4052a86db094,13070,ecd519812fc16942120ac1f9ccdc4105,041c1bdcf826ead159cc4052a86db094
9682a05903a210e6e44b0ee88f3e6cf4,39680,622dac2e43c9fe4e17d08cbc259f8448,9682a05903a210e6e44b0ee88f3e6cf4
34f73a0751779278c555143b54379de0,2977,bf321eacd8e3dad568b84111dc820e55,34f73a0751779278c555143b54379de0
7f2b76ceec1f858e132421269d77f7d7,4815,8ed355f30b1d3d5b82be51adbccdf067,7f2b76ceec1f858e132421269d77f7d7
17b7d1cd0035be7cd937e1f6aad3d33e,76824,452bc83e1374a9bcd2592f008c2a441a,17b7d1cd0035be7cd937e1f6aad3d33e
612c9ea0c8cb5f31ffba433833598428,29730,ed1b9f2005c0898488e8f36dce4078fb,612c9ea0c8cb5f31ffba433833598428
4c64c464e6631d8e5ec399272e4e4cf8,83604,da07d4f43fafc6af5f26b48f87b710d8,4c64c464e6631d8e5ec399272e4e4cf8
